Precincts,Borough,Crime,Latitude,Longitude
114,Queens,"ROBBERY,OPEN AREA UNCLASSIFIED",40.75551344600007,-73.92290701999997
47,Bronx,"HARASSMENT,SUBD 1,CIVILIAN",40.87653546200004,-73.85821331899997
32,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.81680059700005,-73.94724037699996
63,Brooklyn,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.627484435000035,-73.92006119699995
7,Manhattan,WEAPONS POSSESSION 3,40.71265476200006,-73.989973605
40,Bronx,"HARASSMENT,SUBD 3,4,5",40.81490915000006,-73.90749516099999
44,Bronx,ASSAULT 3,40.83959223200003,-73.92632964799998
19,Manhattan,"BURGLARY,COMMERCIAL,NIGHT",40.77434814100008,-73.95432527699995
28,Manhattan,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",40.80038048100005,-73.95078943299995
42,Bronx,"LARCENY,PETIT FROM BUILDING,UN",40.825467893000045,-73.91434927999995
10,Manhattan,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.75831417800004,-74.000138614
109,Queens,"HARASSMENT,SUBD 1,CIVILIAN",40.756417775000045,-73.83524900199995
47,Bronx,"LARCENY,PETIT OF LICENSE PLATE",40.89534182300008,-73.85800320299995
62,Brooklyn,AGGRAVATED HARASSMENT 2,40.61079995700004,-73.97872298799997
40,Bronx,"CONTROLLED SUBSTANCE, POSSESSI",40.81427662500005,-73.91295474999998
66,Brooklyn,"FRAUD,UNCLASSIFIED-MISDEMEANOR",40.63625158700007,-74.00319010299995
14,Manhattan,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",40.749681321000025,-73.98795774099993
5,Manhattan,ASSAULT 3,40.72033214100002,-73.994038162
115,Queens,"LARCENY,PETIT FROM AUTO",40.748405019000074,-73.88690750099995
45,Bronx,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.83072232800004,-73.82712605899997
10,Manhattan,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.75371123600007,-73.99912437399996
94,Brooklyn,"LARCENY,PETIT FROM STORE-SHOPL",40.71645770400005,-73.95921321499998
60,Brooklyn,UNAUTHORIZED USE VEHICLE 2,40.57687287400006,-74.01159640899994
73,Brooklyn,STRANGULATION 1ST,40.658294539000046,-73.90542005999998
61,Brooklyn,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",40.59434190700006,-73.957915917
102,Queens,"LARCENY,PETIT FROM OPEN AREAS,",40.69367077300007,-73.85216527499993
60,Brooklyn,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.57758741600002,-73.97633607099993
43,Bronx,ASSAULT 3,40.82230298400003,-73.85617185899997
48,Bronx,"MENACING,UNCLASSIFIED",40.85783454600005,-73.88687325999997
13,Manhattan,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.73443922900003,-73.98395526399997
121,Staten Island,"INTOXICATED DRIVING,ALCOHOL",40.623188378000066,-74.14923769499995
75,Brooklyn,"LARCENY,PETIT OF VEHICLE ACCES",40.64422517400004,-73.88208610299995
69,Brooklyn,"LARCENY,GRAND FROM EATERY, UNATTENDED",40.63385483200005,-73.91584900599996
46,Bronx,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.85779530700007,-73.89776535899993
120,Staten Island,LEAVING SCENE-ACCIDENT-PERSONA,40.61597496700006,-74.10456139999997
90,Brooklyn,WEAPONS POSSESSION 3,40.70448077200007,-73.94273433699995
112,Queens,"WEAPONS, POSSESSION, ETC",40.730144884000026,-73.86235658699997
47,Bronx,"LARCENY,PETIT FROM BUILDING,UN",40.88735603500004,-73.85902567999993
81,Brooklyn,"ASSAULT 2,1,UNCLASSIFIED",40.68034722300007,-73.93003524099998
40,Bronx,"CONTROLLED SUBSTANCE, POSSESSI",40.81649130700004,-73.91624308499998
77,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.67696933900004,-73.96098949499998
122,Staten Island,"BURGLARY,RESIDENCE,NIGHT",40.56423129000007,-74.13947471699998
84,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.68374312100008,-73.98177887599996
43,Bronx,"LARCENY,PETIT FROM BUILDING,UN",40.81162710600006,-73.84638336199998
111,Queens,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",40.76594447900004,-73.77222314399995
61,Brooklyn,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.589242765000044,-73.95265524099993
46,Bronx,ASSAULT 3,40.85279649200004,-73.90331082299997
33,Manhattan,"BURGLARS TOOLS,UNCLASSIFIED",40.833286875000056,-73.93915796
14,Manhattan,"HARASSMENT,SUBD 3,4,5",40.75043076800005,-73.98928217599996
81,Brooklyn,"LARCENY,PETIT FROM OPEN AREAS,",40.68250373800004,-73.92431103799998
113,Queens,"LARCENY,PETIT FROM AUTO",40.69676755800003,-73.75845625499993
72,Brooklyn,"ASSAULT 2,1,UNCLASSIFIED",40.63919835300004,-74.01646791399996
105,Queens,ASSAULT 3,40.743267424000074,-73.70459937799995
41,Bronx,"SEXUAL MISCONDUCT,INTERCOURSE",40.816391847000034,-73.89529641399997
40,Bronx,"CONTROLLED SUBSTANCE, SALE 5",40.817000593000046,-73.91835231599998
48,Bronx,CRIMINAL CONTEMPT 1,40.855743191000045,-73.88982296199998
104,Queens,"HARASSMENT,SUBD 3,4,5",40.70108399900005,-73.89119657699997
10,Manhattan,"HARASSMENT,SUBD 3,4,5",40.746613240000045,-73.99568150499994
114,Queens,"INTOXICATED DRIVING,ALCOHOL",40.771086981000046,-73.91870826099995
47,Bronx,WEAPONS POSSESSION 3,40.89092903900007,-73.85198339599998
72,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.63712598600006,-74.01683491299997
109,Queens,"LARCENY,PETIT FROM AUTO",40.78832640900004,-73.82475160499997
62,Brooklyn,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.59198886400002,-73.99290101799994
18,Manhattan,"LARCENY,PETIT FROM BUILDING,UN",40.76186491100003,-73.98507852599994
71,Brooklyn,"LARCENY,PETIT FROM BUILDING,UN",40.667415281000046,-73.95487431699996
71,Brooklyn,WEAPONS POSSESSION 3,40.66302783300006,-73.94003053699998
106,Queens,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.656686638000046,-73.83916068399996
63,Brooklyn,"LARCENY,PETIT FROM AUTO",40.62080762100004,-73.94574549499998
103,Queens,"ACCOSTING,FRAUDULENT",40.70493225800004,-73.79624685499994
102,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.698922537000044,-73.81491032599996
30,Manhattan,"LARCENY,PETIT FROM BUILDING,UN",40.81981775700007,-73.95543576099993
52,Bronx,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.86286291000005,-73.88978224399995
52,Bronx,ASSAULT 3,40.879874233000066,-73.87595819199998
19,Manhattan,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.764430393000055,-73.96756973399994
112,Queens,"HARASSMENT,SUBD 3,4,5",40.731802925000075,-73.85800530799997
40,Bronx,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.80545202300004,-73.92416762299997
79,Brooklyn,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.68044287300006,-73.95035875699995
33,Manhattan,"CONTROLLED SUBSTANCE,POSSESS.",40.84522350700007,-73.93396048499993
69,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.631213374000026,-73.88884981599993
40,Bronx,"ROBBERY,PERSONAL ELECTRONIC DEVICE",40.81538110600008,-73.90732470799998
46,Bronx,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.84728019100004,-73.907334484
52,Bronx,"INTOXICATED DRIVING,ALCOHOL",40.85064996800003,-73.88244310699997
